League,Season,Last Name,First Name,Age,City,Country,Team Name,Position,Player Number,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Dribbles Past,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Won,Number of Penalties Committed,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved
Ligue 2,2022,Lajugie,François,28.0,Bordeaux,France,Annecy,Defender,,35.0,2959.0,1.0,6.0,1.0,2.0,1.0,0.0,,0.0,,1311.0,7.0,26.0,62.0,6.0,43.0,360.0,218.0,65.0,26.0,,55.0,36.0,5.0,1.0,0.0,,,0.0,0.0,
Ligue 2,2022,Billemaz,Clément,26.0,Lyon,France,Annecy,Attacker,,22.0,1002.0,12.0,10.0,14.0,16.0,6.0,1.0,2.0,0.0,,358.0,7.0,9.0,23.0,1.0,10.0,143.0,60.0,29.0,11.0,,12.0,17.0,5.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Caddy,Warren,27.0,Cagnes-sur-Mer,France,Paris FC,Attacker,,20.0,781.0,12.0,9.0,17.0,20.0,10.0,1.0,1.0,0.0,,260.0,10.0,10.0,7.0,1.0,4.0,140.0,67.0,19.0,10.0,,15.0,18.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Vandermersch,Hugo,25.0,Blendecques,France,Caen,Defender,,34.0,2775.0,3.0,8.0,4.0,10.0,4.0,1.0,2.0,0.0,,1318.0,35.0,30.0,65.0,4.0,43.0,323.0,170.0,55.0,20.0,,64.0,42.0,7.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Bajić,Stefan,23.0,Saint-Étienne,France,Valenciennes,Goalkeeper,,11.0,990.0,0.0,0.0,0.0,,,0.0,,23.0,29.0,344.0,,14.0,,,,5.0,4.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ligue 2,2022,Ntamack Ndimba,Samuel,23.0,,France,Annecy,Attacker,,9.0,319.0,5.0,4.0,7.0,9.0,5.0,1.0,,0.0,,70.0,3.0,6.0,6.0,,,67.0,19.0,13.0,2.0,,5.0,5.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Adeline,Martin Gabriel Belaïd,21.0,Épernay,France,Rodez,Midfielder,,7.0,385.0,2.0,5.0,2.0,3.0,,0.0,,0.0,,161.0,6.0,18.0,10.0,,3.0,82.0,31.0,18.0,5.0,,10.0,10.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Mikelbrencis,William,20.0,Forbach,France,Metz,Defender,,5.0,419.0,0.0,4.0,0.0,4.0,1.0,1.0,,0.0,,195.0,1.0,31.0,8.0,2.0,5.0,44.0,21.0,9.0,5.0,,5.0,8.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Richardson Junior,Michael Amir,22.0,Nice,France,LE Havre,Midfielder,,6.0,407.0,1.0,3.0,1.0,30.0,12.0,1.0,4.0,0.0,,1189.0,20.0,28.0,52.0,4.0,33.0,337.0,158.0,60.0,28.0,,41.0,48.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Escales,Florian,28.0,Aix-en-Provence,France,Annecy,Goalkeeper,,34.0,3060.0,0.0,0.0,0.0,,,0.0,,45.0,100.0,1062.0,1.0,16.0,3.0,,2.0,20.0,17.0,1.0,1.0,,8.0,2.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Ligue 2,2022,Fabri,Julien,30.0,Marseille,France,Bastia,Goalkeeper,,0.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ligue 2,2022,Charbonnier,Gaëtan,36.0,Saint-Mandé,France,Saint Etienne,Attacker,,7.0,505.0,1.0,2.0,1.0,13.0,6.0,3.0,1.0,0.0,,111.0,6.0,11.0,,,,53.0,12.0,2.0,,,3.0,10.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Ducrocq,Tom,25.0,Blendecques,France,Bastia,Midfielder,,32.0,2709.0,0.0,13.0,1.0,7.0,1.0,1.0,1.0,0.0,,1136.0,14.0,27.0,114.0,8.0,60.0,316.0,166.0,11.0,5.0,,19.0,59.0,10.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Tomi,Félix,24.0,Saint-Malo,France,Bastia,Midfielder,,1.0,9.0,1.0,0.0,1.0,,,0.0,1.0,0.0,,7.0,2.0,5.0,,,,1.0,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Guidi,Dominique,28.0,Porto-Vecchio,France,Bastia,Defender,,28.0,2250.0,2.0,4.0,8.0,16.0,4.0,2.0,1.0,0.0,,1120.0,6.0,30.0,53.0,11.0,38.0,272.0,172.0,7.0,4.0,,28.0,27.0,8.0,1.0,0.0,,,0.0,0.0,
Ligue 2,2022,Roncaglia,Anthony,24.0,Bastia,France,Bastia,Midfielder,,15.0,456.0,10.0,5.0,23.0,5.0,2.0,0.0,,0.0,,176.0,1.0,10.0,15.0,,10.0,61.0,31.0,2.0,,,3.0,6.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Santelli,Benjamin,33.0,Bastia,France,Bastia,Attacker,,36.0,1695.0,18.0,15.0,19.0,33.0,15.0,6.0,2.0,0.0,,514.0,19.0,10.0,19.0,2.0,9.0,319.0,131.0,46.0,25.0,,28.0,36.0,5.0,0.0,0.0,,,1.0,0.0,
Ligue 2,2022,Vincent,Christophe,32.0,Bastia,France,Bastia,Midfielder,,30.0,2047.0,7.0,9.0,7.0,20.0,7.0,1.0,2.0,0.0,,722.0,19.0,19.0,38.0,5.0,16.0,289.0,118.0,60.0,33.0,,27.0,52.0,6.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Callens,Thomas,26.0,Brest,France,Annecy,Goalkeeper,,4.0,360.0,0.0,0.0,34.0,,,0.0,,6.0,12.0,110.0,,15.0,,,,4.0,3.0,,,,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Ligue 2,2022,Alfarela,Allan Migouel,27.0,,France,Bastia,Attacker,,32.0,2037.0,8.0,14.0,10.0,46.0,22.0,3.0,4.0,0.0,,466.0,16.0,10.0,28.0,1.0,7.0,238.0,95.0,91.0,39.0,,15.0,17.0,2.0,1.0,0.0,,,0.0,0.0,
Ligue 2,2022,Bohnert,Florian,27.0,,Luxembourg,Bastia,Defender,,18.0,961.0,9.0,2.0,10.0,4.0,2.0,1.0,,0.0,,348.0,16.0,13.0,31.0,,14.0,134.0,65.0,41.0,16.0,,9.0,12.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Maggiotti,Julien,29.0,,France,Laval,Midfielder,,18.0,1368.0,3.0,7.0,3.0,28.0,17.0,7.0,2.0,0.0,,611.0,42.0,27.0,17.0,2.0,1.0,124.0,62.0,36.0,26.0,,14.0,12.0,3.0,0.0,0.0,,,1.0,0.0,
Ligue 2,2022,Placide,Johny,36.0,Paris,France,Bastia,Goalkeeper,,33.0,2970.0,0.0,0.0,1.0,,,0.0,,40.0,72.0,887.0,1.0,18.0,,,1.0,20.0,13.0,1.0,1.0,,4.0,1.0,3.0,0.0,0.0,,,0.0,0.0,2.0
Ligue 2,2022,Tavares dos Santos,Dylan,28.0,Genève,Switzerland,Bastia,Defender,,32.0,2472.0,3.0,10.0,7.0,8.0,5.0,2.0,1.0,0.0,,876.0,24.0,22.0,55.0,2.0,34.0,277.0,126.0,72.0,29.0,,29.0,36.0,3.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Dramé,Issiar,25.0,Ivry-sur-Seine,France,Bastia,Defender,,6.0,413.0,1.0,1.0,9.0,2.0,1.0,1.0,,0.0,,170.0,2.0,24.0,6.0,2.0,5.0,41.0,23.0,2.0,,,5.0,12.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Malbec,Tidiane,23.0,Talence,France,Annecy,Goalkeeper,,0.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ligue 2,2022,Bianchini,Florian,23.0,Reims,France,Amiens,Midfielder,,3.0,100.0,2.0,1.0,2.0,,,0.0,,0.0,,23.0,1.0,6.0,1.0,,,10.0,3.0,,,,2.0,2.0,1.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Janneh,Jocelyn,22.0,Freetown,Sierra Leone,Bastia,Midfielder,,4.0,117.0,3.0,1.0,8.0,1.0,1.0,0.0,,0.0,,87.0,,18.0,6.0,,1.0,15.0,12.0,1.0,1.0,,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Tebili Koukougnon,David,19.0,Évry,France,Bordeaux,Attacker,,2.0,8.0,2.0,0.0,2.0,,,0.0,,0.0,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Barbet,Yoann,31.0,Libourne,France,Bordeaux,Defender,,30.0,2696.0,0.0,1.0,0.0,22.0,10.0,5.0,2.0,0.0,,1965.0,4.0,58.0,31.0,25.0,51.0,205.0,135.0,5.0,4.0,,21.0,25.0,6.0,0.0,0.0,,,1.0,0.0,
Ligue 2,2022,N'Simba,Vital Manuel,31.0,Cacuaco,Angola,Bordeaux,Defender,,31.0,2782.0,0.0,2.0,0.0,10.0,2.0,0.0,6.0,0.0,,1253.0,64.0,33.0,67.0,7.0,25.0,289.0,157.0,54.0,27.0,,40.0,35.0,4.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Livolant,Jérémy,26.0,Morlaix,France,Guingamp,Midfielder,,38.0,3244.0,1.0,19.0,1.0,49.0,29.0,9.0,10.0,0.0,,1122.0,72.0,21.0,58.0,,17.0,460.0,228.0,91.0,33.0,,96.0,49.0,4.0,0.0,0.0,,,3.0,0.0,
Ligue 2,2022,Michelin,Clément Jérôme,27.0,Montauban,France,Bordeaux,Defender,,24.0,1068.0,15.0,3.0,17.0,2.0,1.0,0.0,3.0,0.0,,471.0,22.0,16.0,20.0,5.0,13.0,90.0,63.0,6.0,4.0,,23.0,16.0,2.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Weissbeck,Gaétan,27.0,Wissembourg,France,Sochaux,Midfielder,,32.0,2699.0,1.0,8.0,1.0,50.0,21.0,5.0,6.0,0.0,,1706.0,48.0,45.0,58.0,2.0,16.0,291.0,131.0,33.0,19.0,,32.0,41.0,7.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Davitashvili,Zuriko,23.0,Tbilisi,Georgia,Bordeaux,Attacker,,30.0,1945.0,7.0,18.0,7.0,28.0,12.0,5.0,2.0,0.0,,519.0,26.0,14.0,40.0,,3.0,278.0,114.0,90.0,36.0,,23.0,28.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Pitu,Alexi Paul,22.0,Karlsruhe,Germany,Bordeaux,Attacker,,16.0,581.0,10.0,5.0,13.0,5.0,1.0,0.0,,0.0,,189.0,13.0,10.0,17.0,3.0,1.0,78.0,38.0,22.0,9.0,,9.0,6.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Elis Martínez,Alberth Josué,28.0,San Pedro Sula,Honduras,Bordeaux,Attacker,,16.0,686.0,9.0,4.0,9.0,15.0,5.0,1.0,1.0,0.0,,158.0,5.0,8.0,9.0,2.0,4.0,97.0,30.0,21.0,4.0,,9.0,12.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Bokélé Mputu,Malcom Narcisse,24.0,Lyon,France,Bordeaux,Defender,,29.0,2395.0,1.0,6.0,4.0,10.0,5.0,2.0,,0.0,,1200.0,14.0,31.0,47.0,10.0,77.0,225.0,141.0,14.0,3.0,,35.0,34.0,2.0,1.0,0.0,,,0.0,0.0,
Ligue 2,2022,Ihnatenko,Danylo,27.0,Zaporizhzhia,Ukraine,Bordeaux,Midfielder,,35.0,2359.0,9.0,9.0,9.0,27.0,13.0,2.0,1.0,0.0,,1392.0,14.0,33.0,55.0,10.0,34.0,277.0,146.0,36.0,21.0,,30.0,47.0,12.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Depussay,Emeric,23.0,Pessac,France,Bordeaux,Midfielder,,12.0,104.0,12.0,0.0,17.0,,,0.0,,0.0,,72.0,2.0,4.0,6.0,,1.0,21.0,9.0,3.0,1.0,,1.0,3.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Cassubie,Yohan,24.0,Gonesse,France,Niort,Midfielder,,1.0,16.0,1.0,0.0,1.0,,,0.0,,0.0,,6.0,,5.0,,,,4.0,3.0,2.0,2.0,,1.0,,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Bemba Sissokho,Issouf,22.0,Bamako,Mali,Bordeaux,Midfielder,,14.0,518.0,9.0,4.0,11.0,3.0,2.0,0.0,,0.0,,316.0,11.0,21.0,10.0,1.0,5.0,64.0,30.0,11.0,7.0,,11.0,15.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Pirringuel,Lenny,20.0,Talence,France,Bordeaux,Midfielder,,8.0,38.0,8.0,0.0,25.0,2.0,2.0,1.0,,0.0,,17.0,1.0,1.0,2.0,,,14.0,7.0,3.0,1.0,,3.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Vetro,Julien,20.0,Lagny-sur-Marne,France,Bordeaux,Attacker,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Ligue 2,2022,Mpata Lama,Byani,21.0,,France,Valenciennes,Defender,,2.0,180.0,0.0,0.0,1.0,,,0.0,,0.0,,53.0,,18.0,3.0,2.0,3.0,16.0,7.0,4.0,2.0,,1.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Paul Ekomié,Jacques Emmanuel,21.0,Libreville,Gabon,Bordeaux,Defender,,7.0,449.0,2.0,3.0,8.0,,,0.0,,0.0,,203.0,4.0,23.0,13.0,1.0,4.0,47.0,26.0,7.0,3.0,,8.0,4.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,De Lima,Marvin,20.0,Bayonne,France,Bordeaux,Attacker,,7.0,116.0,6.0,1.0,13.0,6.0,2.0,1.0,,0.0,,48.0,1.0,6.0,2.0,,2.0,13.0,4.0,3.0,1.0,,1.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Swiderski,Grégoire,19.0,,France,Bordeaux,Goalkeeper,,0.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ligue 2,2022,Biumla Bayiha,Emmanuel Junior,19.0,Yopougon,Côte d'Ivoire,Bordeaux,Midfielder,,0.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Benabent Mendy,Arial,30.0,Ziguinchor,Senegal,Grenoble,Defender,,8.0,623.0,0.0,4.0,2.0,1.0,,0.0,,0.0,,361.0,6.0,39.0,13.0,2.0,7.0,54.0,29.0,7.0,4.0,,7.0,7.0,3.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Monfray,Adrien-Mehdi,34.0,Nice,France,Grenoble,Defender,,34.0,3000.0,0.0,4.0,0.0,16.0,5.0,0.0,1.0,0.0,,2139.0,7.0,54.0,73.0,18.0,58.0,311.0,186.0,15.0,8.0,,31.0,28.0,4.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Benet,Jessy,29.0,Le Creusot,France,Grenoble,Midfielder,,18.0,1557.0,0.0,5.0,0.0,8.0,4.0,3.0,1.0,0.0,,459.0,17.0,24.0,23.0,,18.0,118.0,61.0,18.0,10.0,,20.0,13.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Benet,Jessy,29.0,Le Creusot,France,Amiens,Midfielder,,15.0,938.0,4.0,7.0,4.0,8.0,4.0,1.0,1.0,0.0,,459.0,17.0,24.0,23.0,,18.0,118.0,61.0,18.0,10.0,,20.0,13.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Perez,Manuel,33.0,Grenoble,France,Grenoble,Midfielder,,9.0,491.0,5.0,2.0,5.0,4.0,2.0,0.0,1.0,0.0,,302.0,3.0,27.0,10.0,,8.0,54.0,29.0,3.0,1.0,,9.0,10.0,2.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Duvart Nestor,Loïc,35.0,Pointe-à-Pitre,Guadeloupe,Grenoble,Defender,,14.0,923.0,4.0,1.0,12.0,2.0,,0.0,1.0,0.0,,488.0,1.0,34.0,13.0,3.0,16.0,52.0,31.0,1.0,1.0,,4.0,7.0,2.0,1.0,0.0,,,0.0,0.0,
Ligue 2,2022,Paquiez,Gaëtan,30.0,Valréas,France,Grenoble,Defender,,22.0,1312.0,8.0,1.0,19.0,,,0.0,,0.0,,660.0,6.0,24.0,37.0,9.0,34.0,152.0,79.0,18.0,10.0,,12.0,23.0,5.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Paquiez,Gaëtan,30.0,Valréas,France,Nimes,Defender,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,660.0,6.0,24.0,37.0,9.0,34.0,152.0,79.0,18.0,10.0,,12.0,23.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Joseph,Lenny,24.0,Paris,France,Metz,Attacker,,29.0,669.0,22.0,6.0,24.0,10.0,4.0,3.0,,0.0,,179.0,2.0,5.0,10.0,1.0,6.0,162.0,62.0,36.0,16.0,,18.0,22.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Mbemba Batina,Nolan Jean Pierre,29.0,Amiens,France,LE Havre,Midfielder,,30.0,1300.0,17.0,8.0,19.0,6.0,1.0,0.0,,0.0,,712.0,16.0,21.0,21.0,1.0,14.0,123.0,67.0,11.0,6.0,,20.0,10.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Strączek,Rafał,25.0,Jarosław,Poland,Bordeaux,Goalkeeper,,3.0,228.0,1.0,0.0,36.0,,,0.0,,3.0,7.0,66.0,,16.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ligue 2,2022,Sylvestre Negadi,Eddy,25.0,Aubagne,France,PAU,Attacker,,34.0,2068.0,11.0,16.0,12.0,20.0,12.0,1.0,3.0,0.0,,984.0,35.0,23.0,45.0,3.0,15.0,226.0,114.0,60.0,31.0,,33.0,32.0,4.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Sanyang,Abdoulie,25.0,Serekunda,Gambia,Grenoble,Attacker,,30.0,1954.0,6.0,18.0,6.0,26.0,15.0,7.0,1.0,0.0,,427.0,20.0,10.0,36.0,1.0,9.0,310.0,133.0,128.0,58.0,,34.0,24.0,5.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Touray,Saikou,24.0,Tujereng,Gambia,Grenoble,Midfielder,,26.0,1467.0,10.0,11.0,15.0,6.0,3.0,0.0,2.0,0.0,,687.0,11.0,21.0,25.0,4.0,11.0,172.0,77.0,18.0,7.0,,32.0,32.0,7.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Meïssa Ba,Pape,27.0,Dakar,Senegal,Grenoble,Attacker,,35.0,2193.0,14.0,8.0,15.0,45.0,20.0,2.0,5.0,0.0,,555.0,28.0,11.0,16.0,1.0,10.0,281.0,101.0,49.0,22.0,,25.0,38.0,4.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Rouyard,Davy,25.0,Pointe-à-Pitre,Martinique,Bordeaux,Goalkeeper,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
Ligue 2,2022,Tourraine,Mathys,23.0,Lyon,France,Grenoble,Defender,,13.0,1076.0,1.0,1.0,1.0,4.0,2.0,0.0,,0.0,,542.0,8.0,32.0,57.0,2.0,20.0,212.0,111.0,62.0,35.0,,11.0,13.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Sbaï,Mohamed Amine,24.0,,France,Grenoble,Attacker,,27.0,1308.0,13.0,8.0,16.0,19.0,9.0,0.0,3.0,0.0,,428.0,27.0,11.0,19.0,,4.0,169.0,66.0,75.0,33.0,,14.0,15.0,3.0,0.0,0.0,,,0.0,1.0,
Ligue 2,2022,Malacki Jeno,Jekob Abiezer,24.0,Nouméa,New Caledonia,Grenoble,Midfielder,,16.0,693.0,8.0,7.0,16.0,2.0,,0.0,,0.0,,261.0,3.0,11.0,16.0,,12.0,124.0,59.0,30.0,16.0,,17.0,20.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Xantippe,Matthéo,22.0,Amiens,France,Amiens,Defender,,24.0,1303.0,9.0,12.0,12.0,5.0,1.0,0.0,1.0,0.0,,513.0,13.0,16.0,36.0,2.0,15.0,130.0,59.0,30.0,15.0,,5.0,14.0,3.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Tchaptchet,Wandja Allan,23.0,Besançon,France,Grenoble,Defender,,24.0,2108.0,0.0,2.0,8.0,3.0,1.0,1.0,,0.0,,1068.0,1.0,36.0,22.0,25.0,22.0,141.0,76.0,5.0,2.0,,9.0,20.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Yaméogo,Bachirou,20.0,Ouagadougou,Burkina Faso,Grenoble,Midfielder,,1.0,16.0,1.0,0.0,4.0,,,0.0,1.0,0.0,,2.0,1.0,1.0,,,,3.0,,1.0,,,,2.0,0.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Sylla,Moussa,25.0,Étampes,France,Caen,Attacker,,13.0,467.0,9.0,4.0,9.0,13.0,6.0,0.0,2.0,0.0,,127.0,12.0,6.0,8.0,,4.0,63.0,30.0,7.0,3.0,,8.0,10.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Boutaïb,Khalid,37.0,Bagnols-sur-Cèze,France,Paris FC,Attacker,,15.0,1020.0,4.0,7.0,4.0,16.0,7.0,2.0,5.0,0.0,,301.0,18.0,15.0,20.0,2.0,4.0,164.0,71.0,14.0,9.0,,7.0,19.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,D'Almeida,Sessi Octave Emile,29.0,Bordeaux,France,PAU,Midfielder,,35.0,2146.0,10.0,15.0,10.0,10.0,2.0,0.0,,0.0,,905.0,9.0,22.0,67.0,7.0,31.0,296.0,137.0,33.0,17.0,,34.0,65.0,9.0,0.0,1.0,,,0.0,0.0,
Ligue 2,2022,Obiang,Johann Serge,31.0,Le Blanc,France,Caen,Defender,,13.0,704.0,6.0,5.0,10.0,5.0,1.0,0.0,1.0,0.0,,319.0,9.0,18.0,19.0,1.0,7.0,56.0,26.0,7.0,2.0,,2.0,8.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Kanté,Ousmane,35.0,Paris,France,Paris FC,Defender,,12.0,877.0,4.0,0.0,9.0,3.0,,0.0,1.0,0.0,,497.0,3.0,36.0,18.0,4.0,14.0,74.0,47.0,4.0,3.0,,12.0,7.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Boli,Charles,26.0,Dundee,Scotland,PAU,Midfielder,,28.0,1123.0,17.0,10.0,22.0,9.0,6.0,1.0,1.0,0.0,,374.0,8.0,11.0,25.0,2.0,13.0,137.0,90.0,26.0,17.0,,40.0,7.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Maubleu,Brice,35.0,Saint-Martin-d'hères,France,Grenoble,Goalkeeper,,38.0,3420.0,0.0,0.0,0.0,,,0.0,,36.0,128.0,986.0,,14.0,1.0,,2.0,17.0,16.0,,,,5.0,,1.0,0.0,0.0,,,0.0,0.0,2.0
Ligue 2,2022,Begraoui,Yanis Redha,23.0,Étampes,France,PAU,Attacker,,18.0,1472.0,1.0,8.0,1.0,34.0,22.0,9.0,,0.0,,407.0,10.0,16.0,22.0,1.0,6.0,206.0,78.0,71.0,31.0,,15.0,7.0,1.0,0.0,0.0,,,5.0,1.0,
Ligue 2,2022,Ruiz,Jean,26.0,Guebwiller,France,PAU,Defender,,36.0,3007.0,3.0,1.0,4.0,9.0,1.0,0.0,,0.0,,1909.0,6.0,43.0,57.0,23.0,39.0,254.0,150.0,8.0,5.0,,13.0,37.0,5.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Beusnard,Steeve,32.0,Lattes,France,PAU,Midfielder,,37.0,3008.0,2.0,19.0,2.0,13.0,5.0,2.0,2.0,0.0,,1476.0,28.0,34.0,76.0,5.0,27.0,359.0,185.0,64.0,41.0,,52.0,64.0,6.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Bassouamina,Mons Rogeani Andre,26.0,Gonesse,France,PAU,Attacker,,34.0,2043.0,11.0,19.0,11.0,42.0,20.0,6.0,2.0,0.0,,356.0,16.0,7.0,13.0,,7.0,253.0,100.0,64.0,29.0,,31.0,28.0,3.0,0.0,0.0,,,1.0,0.0,
Ligue 2,2022,Chahiri,Mehdi,28.0,Grande-Synthe,France,Paris FC,Attacker,,29.0,1234.0,16.0,11.0,21.0,19.0,9.0,4.0,,0.0,,542.0,13.0,14.0,19.0,1.0,11.0,153.0,78.0,64.0,41.0,,11.0,11.0,0.0,0.0,0.0,,,1.0,0.0,
Ligue 2,2022,Saivet,Henri Grégoire,34.0,Dakar,Senegal,PAU,Midfielder,,34.0,2695.0,4.0,4.0,4.0,25.0,13.0,7.0,2.0,0.0,,1422.0,28.0,32.0,84.0,7.0,36.0,379.0,218.0,34.0,22.0,,40.0,27.0,2.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Evan's Allan,Jean Lambert,26.0,Paris,France,PAU,Defender,,26.0,1940.0,3.0,12.0,3.0,5.0,2.0,1.0,2.0,0.0,,688.0,24.0,19.0,57.0,7.0,27.0,271.0,124.0,71.0,29.0,,15.0,35.0,7.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Diarra,Mamadou,27.0,Dakar,Senegal,Grenoble,Defender,,26.0,2159.0,2.0,1.0,3.0,8.0,2.0,1.0,,0.0,,1345.0,9.0,45.0,42.0,17.0,30.0,221.0,133.0,11.0,7.0,,29.0,25.0,6.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Gaspar,Jordy Maku,27.0,Saint-Etienne,France,Grenoble,Defender,,26.0,2173.0,1.0,3.0,4.0,5.0,2.0,1.0,1.0,0.0,,931.0,7.0,27.0,47.0,6.0,36.0,235.0,136.0,32.0,15.0,,34.0,28.0,7.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,M'Vourani Mohamed,Iyad Inomse,23.0,Dunkerque,France,Caen,Midfielder,,3.0,9.0,3.0,0.0,5.0,,,0.0,,0.0,,11.0,1.0,5.0,1.0,,,4.0,1.0,,,,,1.0,1.0,0.0,0.0,,,0.0,0.0,
Ligue 2,2022,Lespinasse,Loïck Jean Henry,24.0,Bergerac,France,PAU,Attacker,,2.0,21.0,2.0,0.0,4.0,,,0.0,,0.0,,10.0,,4.0,,,,3.0,,1.0,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,
