League,Season,Last Name,First Name,Age,Country,Team Name,Position,Number Of Appearances,Game Time,Number of Sub-ins,Number of Sub-outs,Number of Times Benched,Total Shots,Total Shots On Goal,Total Goals Scored,Number of Assists,Number of Goals Conceded,Number of Goals Saved,Total Passes,Number of Key Passes,Passing Accuracy,Total Tackles,Total Blocks,Number of Interceptions,Total Duels,Number of Duels Won,Total Dribble Attempts,Total Successful Dribbles,Total Fouls Drawn,Total Fouls Committed,Total Yellow Cards,Total Red Cards,Total YellowRed Cards,Number of Penalties Scored,Number of Penalties Missed,Number of Penalties Saved,Goals Per Appearance,Number of Substituions per Game,Avg Minutes per Appearance,Yellow Card Rate,Red Card Rate,YellowRed Card Rate
3. Liga,2022,Flögel,Nico,27,Germany,SV Elversberg,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Haupts,Yannik,21,Germany,SV Elversberg,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Knöferl,Lorenz,20,Germany,TSV 1860 Munich,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Fischer,Pascal Fabian,20,Germany,SV Elversberg,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Ziegler,Anton,20,Germany,SV Elversberg,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Zahler,Kai,19,Germany,SV Elversberg,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Kercek,David Elias,18,Germany,SV Elversberg,Goalkeeper,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Risse,Marcel,34,Germany,FC Viktoria Koln,Midfielder,26,1257.0,11,15,18,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.11538461538461539,1.0,48.34615384615385,0.06205250596658711,0.0,0.0
3. Liga,2022,Bertram,Sören,32,Germany,VfL Osnabruck,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Herrmann,Robert,30,Germany,FSV Zwickau,Midfielder,22,1357.0,7,5,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.5454545454545454,61.68181818181818,0.04863669859985262,0.0,0.0
3. Liga,2022,Hemlein,Christoph,33,Germany,SV Meppen,Midfielder,26,1051.0,14,11,18,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.038461538461538464,0.9615384615384616,40.42307692307692,0.09895337773549001,0.0,0.0
3. Liga,2022,Wunderlich,Mike,37,Germany,FC Viktoria Koln,Midfielder,20,1445.0,4,9,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.2,0.65,72.25,0.04152249134948097,0.0,0.0
3. Liga,2022,Frommann,Constantin,24,Germany,SV Meppen,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Frantz,Mike,37,Germany,FC Saarbrücken,Midfielder,14,486.0,9,4,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.9285714285714286,34.714285714285715,0.0,0.0,0.0
3. Liga,2022,Blacha,David,33,Germany,SV Meppen,Midfielder,34,2682.0,1,13,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.058823529411764705,0.4117647058823529,78.88235294117646,0.0760626398210291,0.0,0.0
3. Liga,2022,Ballmert,Markus,30,Germany,SV Meppen,Defender,33,2517.0,2,14,5,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.06060606060606061,0.48484848484848486,76.27272727272727,0.07866507747318237,0.0,0.0
3. Liga,2022,Leugers,Thilo Gerd,31,Germany,SV Meppen,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Beister,Maximilian,32,Germany,FC Ingolstadt 04,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Jänicke,Tobias,34,Germany,FC Saarbrücken,Midfielder,24,1617.0,4,9,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,0.0,0.041666666666666664,0.5416666666666666,67.375,0.029684601113172542,0.014842300556586271,0.0
3. Liga,2022,Sağlık,Mahir,39,Germany,Verl,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Petkovic,Marjan,43,Germany,SV Wehen,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Jurcher,Gillian Timothy,25,Germany,Waldhof Mannheim,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Linsbichler,Tim,22,Austria,TSV 1860 Munich,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Bleise,Pascal,18,Germany,Freiburg II,Goalkeeper,0,0.0,0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Wömer,Marco,0,Germany,Freiburg II,Midfielder,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Kone,Junior Razack,25,Côte d'Ivoire,SV Meppen,Midfielder,3,101.0,3,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,33.666666666666664,0.029702970297029705,0.0,0.0
3. Liga,2022,Ideler,Gerrit,20,Germany,SV Meppen,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Riese,Philipp,34,Germany,Erzgebirge AUE,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Gonther,Sören,36,Germany,Erzgebirge AUE,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Pintidis,Georgios,22,Germany,FC Ingolstadt 04,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Engel,Dennis,28,Germany,VfB Oldenburg,Defender,0,0.0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Engelmann,Simon,34,Germany,Rot-weiss Essen,Attacker,26,1673.0,9,8,9,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.2692307692307692,0.6538461538461539,64.34615384615384,0.0466228332337119,0.0,0.0
3. Liga,2022,Moll,Quirin,32,Germany,TSV 1860 Munich,Midfielder,21,1021.0,10,6,17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.7619047619047619,48.61904761904762,0.14397649363369244,0.0,0.0
3. Liga,2022,Willsch,Marius,32,Germany,TSV 1860 Munich,Defender,6,124.0,5,1,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,20.666666666666668,0.0,0.0,0.0
3. Liga,2022,Harsman,Matthis,24,Germany,SV Meppen,Goalkeeper,11,990.0,0,0,24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,0.011111111111111112,0.0,0.0
3. Liga,2022,Härtel,Sascha,23,Germany,Erzgebirge AUE,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Janjić,Zlatko,36,Bosnia and Herzegovina,Rot-weiss Essen,Attacker,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Meijer,Stijn,24,Netherlands,Verl,Attacker,11,492.0,7,3,8,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,44.72727272727273,0.022357723577235773,0.0,0.0
3. Liga,2022,Heinloth,Michael,30,Germany,FC Ingolstadt 04,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Zellner,Steven,32,Germany,FC Saarbrücken,Defender,15,957.0,6,1,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.4666666666666667,63.8,0.0,0.0,0.0
3. Liga,2022,Lach,Frederik,25,Germany,Verl,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Lange,Sebastian,35,Germany,Verl,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Freitag,Alexander,24,Germany,TSV 1860 Munich,Midfielder,1,14.0,1,0,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0
3. Liga,2022,Zimmerling,Guiliano,19,Germany,Rot-weiss Essen,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Haiduk,Nico,19,Poland,Rot-weiss Essen,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Walle,Tim,18,Germany,FC Saarbrücken,Attacker,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Tombült,Julius,20,Germany,SV Meppen,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Schnatterer,Marc,38,Germany,Waldhof Mannheim,Midfielder,21,764.0,11,10,18,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.09523809523809523,1.0,36.38095238095238,0.0,0.0,0.0
3. Liga,2022,Hochscheidt,Jan,35,Germany,Erzgebirge AUE,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Löwe,Justin Leonard,24,Germany,Dynamo Dresden,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Diawusie,Agyemang,25,Germany,Bayreuth,Attacker,17,621.0,11,5,11,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.058823529411764705,0.9411764705882353,36.529411764705884,0.05475040257648953,0.0,0.0
3. Liga,2022,Adetula,Ayodele Max,26,Germany,VfB Oldenburg,Midfielder,19,567.0,14,5,18,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.10526315789473684,1.0,29.842105263157894,0.06701940035273368,0.0,0.0
3. Liga,2022,Sušac,Adam,34,Croatia,FSV Zwickau,Defender,8,501.0,3,0,22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.375,62.625,0.015968063872255488,0.0,0.0
3. Liga,2022,Heider,Marc,37,USA,VfL Osnabruck,Attacker,37,1290.0,26,8,26,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.16216216216216217,0.918918918918919,34.86486486486486,0.1434108527131783,0.0,0.0
3. Liga,2022,Lindenhahn,Toni,33,Germany,Hallescher FC,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Székely,György,27,Hungary,TSV 1860 Munich,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Kisiel,Dominik,33,Poland,VfB Oldenburg,Goalkeeper,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Barbosa da Silva,André,24,Switzerland,Freiburg II,Defender,3,92.0,2,1,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,30.666666666666668,0.0,0.0,0.0
3. Liga,2022,Kaissis,Kai-Sotirios,27,Germany,VfB Oldenburg,Midfielder,8,127.0,7,1,15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,1.0,15.875,0.12598425196850394,0.0,0.0
3. Liga,2022,Dağ,Koray,20,Germany,Verl,Attacker,1,0.0,1,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3. Liga,2022,Streller,Till,20,Germany,FSV Zwickau,Midfielder,1,5.0,1,0,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0
3. Liga,2022,Biondic,Mateo,20,Germany,Verl,Attacker,5,80.0,5,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0
3. Liga,2022,Wicht,Nathan Gilbert Eric,19,Switzerland,TSV 1860 Munich,Midfielder,1,20.0,1,0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0
3. Liga,2022,Koch,Noah,20,Germany,VfB Oldenburg,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Onken,Moritz Ben,20,Germany,VfB Oldenburg,Goalkeeper,0,0.0,0,0,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Vukoja,Marin,19,Germany,VfB Oldenburg,Midfielder,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Çiftçi,Emirhan,19,Türkiye,VfB Oldenburg,Attacker,0,0.0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Wurtz,Johannes,32,Germany,SV Wehen,Midfielder,34,2458.0,1,30,1,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.17647058823529413,0.9117647058823529,72.29411764705883,0.08299430431244914,0.0,0.0
3. Liga,2022,Ekincier,Barış,25,Germany,Waldhof Mannheim,Attacker,21,789.0,14,7,21,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.14285714285714285,1.0,37.57142857142857,0.0532319391634981,0.0,0.0
3. Liga,2022,Omladič,Nik,35,Slovenia,Hallescher FC,Midfielder,15,677.0,7,8,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,1.0,45.13333333333333,0.06646971935007386,0.0,0.0
3. Liga,2022,Sarpei,Hans Nunoo,26,Ghana,FC Ingolstadt 04,Midfielder,30,2182.0,5,8,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.03333333333333333,0.43333333333333335,72.73333333333333,0.06874427131072411,0.0,0.0
3. Liga,2022,Franke,Dominik,26,Germany,FC Ingolstadt 04,Defender,30,2207.0,5,9,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,0.0,0.0,0.4666666666666667,73.56666666666666,0.05437245129134572,0.01359311282283643,0.0
3. Liga,2022,Andermatt,Nicolas,29,Switzerland,Bayreuth,Midfielder,22,865.0,11,10,19,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0.0,0.0,0.0,0.0,0.9545454545454546,39.31818181818182,0.10173410404624277,0.02543352601156069,0.0
3. Liga,2022,Suero Fernández,Israel,30,Spain,SV Elversberg,Midfielder,11,211.0,10,1,17,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.2727272727272727,1.0,19.181818181818183,0.0,0.0,0.0
3. Liga,2022,Winkler,Alexander Michael,32,Germany,Hallescher FC,Defender,8,584.0,2,0,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.25,73.0,0.0136986301369863,0.0,0.0
3. Liga,2022,Vermeulen,Valentino,23,Netherlands,Borussia Dortmund II,Defender,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Liga,2022,Stevanović,Nikola,26,Serbia,FC Ingolstadt 04,Defender,9,469.0,5,2,18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.7777777777777778,52.111111111111114,0.0,0.0,0.0
3. Liga,2022,Holzhauser,Raphael,31,Austria,TSV 1860 Munich,Midfielder,14,872.0,5,6,9,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.21428571428571427,0.7857142857142857,62.285714285714285,0.0481651376146789,0.0,0.0
3. Liga,2022,Badjie,Kebba,25,Gambia,VfB Oldenburg,Attacker,23,1462.0,5,15,6,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.13043478260869565,0.8695652173913043,63.56521739130435,0.04719562243502052,0.0,0.0
3. Liga,2022,Krätschmer,Pius,27,Germany,FC Saarbrücken,Defender,23,1302.0,11,4,20,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.043478260869565216,0.6521739130434783,56.608695652173914,0.017665130568356373,0.0,0.0
